date,ad_product_category,region,ad_placement,industry,impressions,cpm,customer_id,account_id,revenue
2018-10-30,A,Two,Beta,A,338,15.716417909999999,8730613826663329792,4402.0,5.3121492535799995
2018-10-30,A,Two,Alpha,A,13736,9.506250000000001,10416803896658200576,3235.0,130.57785
2018-10-30,A,Two,Alpha,A,26720,4.1071253070000004,65065687136565698560,736.0,109.74238820304001
2018-10-30,A,Two,Beta,A,19653,11.071847055,76023470146666905600,4699.0,217.595010171915
2018-10-30,A,Two,Alpha,A,7821,7.508910123000001,414832696599552000,1282.0,58.727186071983006
2018-10-30,A,Two,Beta,A,67724,0.6432821798999999,11489669186641700864,2727.0,43.56564235154759
2018-10-30,A,Two,Alpha,A,5132,2.156858886,41337231426664800256,4157.0,11.068999802952002
2018-10-30,A,Two,Beta,A,7,144.85714287000002,50685173826659098624,4365.0,1.0140000000900002
2018-10-30,A,Two,Beta,A,80,0.0,60429363306514096128,333.0,0.0
2018-10-30,A,Two,Alpha,A,4424,0.9794520549000001,64604938306662801408,4318.0,4.3330958908776
2018-10-30,A,Two,Beta,A,59,1.3448275862999999,41337231426664800256,4157.0,0.0793448275917
2018-10-30,A,Two,Alpha,A,1194,0.0,60429363306514096128,333.0,0.0
2018-10-30,A,Two,Beta,A,3302,14.924747627999999,65065687136565698560,736.0,49.281516667656
2018-10-30,A,Two,Alpha,A,50189,0.5517387105,35939379256664399872,2998.0,27.6912141412845
2018-10-30,A,Two,Beta,A,235,1.3390557939,45777766456634802176,2527.0,0.31467811156650005
2018-10-30,A,Two,Alpha,A,11041,4.166849616,54960414776621400064,186.0,46.006186610256
2018-10-30,A,Two,Beta,A,208,21.393203883,414832696599552000,1282.0,4.449786407664001
2018-10-30,A,Two,Beta,A,2250,13.1983842,50522275896663203840,4699.0,29.696364449999997
2018-10-30,B,Two,Alpha,F,787085,23.458794168,8123637816650300416,3265.0,18464.06500772028
2018-10-30,A,Two,Beta,A,3334,9.829748561999999,3181895736661879808,4699.0,32.77238170570799
2018-10-30,A,Two,Beta,A,424,0.4642857144,64604938306662801408,4318.0,0.1968571429056
2018-10-30,A,Two,Beta,C,15184,5.956099509,56553379896661803008,4195.0,90.437414944656
2018-10-30,A,Two,Beta,A,249,1.1052631578,1520199786553829888,149.0,0.27521052629220005
2018-10-30,C,Two,Beta,B,0,,8123637816650300416,0.0,
2018-10-30,A,Two,Alpha,A,7141,4.843281471,44084295736664399872,4485.0,34.585872984411
2018-10-30,A,Two,Alpha,A,27108,4.253092398,90374225976665096192,4485.0,115.29282872498399
2018-10-30,A,Two,Beta,A,46940,0.6813986013,35939379256664399872,2998.0,31.984850345021997
2018-10-30,A,Two,Beta,A,177,6.017142858,24929013856555298816,141.0,1.0650342858659998
2018-10-30,A,Three,Beta,B,397,21.435114504,48889702496561602560,699.0,8.509740458088
2018-10-30,A,Two,Beta,A,3960,8.166029072999999,74007808106576396288,1066.0,32.33747512907999
2018-10-30,A,Two,Alpha,A,8361,1.5735684948,88423977026664398848,4157.0,13.156606185022799
2018-10-30,A,Two,Alpha,F,2457,1.8754623921000002,48121436216664399872,4425.0,4.608011097389701
2018-10-30,A,Two,Alpha,C,487544,4.4198361,56553379896661803008,4195.0,2154.8645715384005
2018-10-30,A,Two,Alpha,A,43182,3.393366702,70138531936513400832,2110.0,146.53236092576398
2018-10-30,A,Two,Alpha,B,32717,4.353533172,62064189546546003968,709.0,142.434544788324
2018-10-30,A,Two,Alpha,A,186,2.1195652173,20851691626551500800,738.0,0.39423913041779995
2018-10-30,A,Two,Alpha,A,33969,2.4548211579,18623109176660598784,4157.0,83.38781991270511
2018-10-30,A,Two,Beta,A,6054,5.907907908,73113190456662900736,4336.0,35.766474475032005
2018-10-30,A,Two,Beta,F,134,2.9323308270000004,99303710776665800704,4638.0,0.39293233081800005
2018-10-30,A,Two,Alpha,N,233050,3.705892929,21121546306664398848,4445.0,863.65834710345
2018-10-30,A,Two,Alpha,A,14468,3.5202094230000003,45777766456634802176,2527.0,50.930389931964
2018-10-30,A,Two,Beta,A,46,11.021739129,80254054466643492864,4365.0,0.506999999934
2018-10-30,A,Two,Beta,A,91,9.099999999,6802094136666970112,4699.0,0.828099999909
2018-10-30,A,Two,Beta,A,987,11.576253837,13482793026659799040,2418.0,11.425762537118999
2018-10-30,A,Two,Beta,A,2076,8.483211678,94398361656663195648,4699.0,17.611147443528
2018-10-30,A,Two,Alpha,A,9354,3.1878846779999996,5026140216660639744,2418.0,29.819473278011994
2018-10-30,A,Two,Alpha,N,119534,5.882129277,94355824696663293952,4376.0,703.114440996918
2018-10-30,A,Two,Alpha,F,58225,4.061076516,26526494786664398848,4423.0,236.4561801441
2018-10-30,A,Two,Beta,L,354,3.9000000000000004,17417738306665900032,4659.0,1.3806
2018-10-30,A,Two,Beta,A,1852,3.763904034,75427921976662605824,4304.0,6.970750270967999
2018-10-30,A,Two,Alpha,A,6710,1.3677001806,64545945656657002496,3757.0,9.177268211826
2018-10-30,A,Two,Alpha,A,204788,6.823575105,7726028866661810176,4391.0,1397.38629860274
2018-10-30,A,Two,Alpha,A,1970,1.6400000001,20136017986630598656,2216.0,3.230800000197
2018-10-30,A,Three,Alpha,A,40922,13.470049608,14265569346652200960,3369.0,551.221370058576
2018-10-30,A,Two,Beta,B,165868,3.798929523,62064189546546003968,709.0,630.120842120964
2018-10-30,A,Two,Alpha,A,33769,5.096186631,73113190456662900736,4336.0,172.093126342239
2018-10-30,A,Two,Alpha,N,35544,1.9770402363,12600361016663300096,4377.0,70.2719181590472
2018-10-30,A,Two,Alpha,A,39519,0.4256031486,11489669186641700864,2727.0,16.8194108295234
2018-10-30,A,Two,Alpha,A,53464,7.987871919,94398361656663195648,4699.0,427.063584277416
2018-10-30,A,Two,Beta,N,243,1.2946058091000001,12600361016663300096,4377.0,0.3145892116113
2018-10-30,A,Two,Alpha,A,82311,4.4108054370000005,71493324896517201920,78.0,363.05780632490706
2018-10-30,A,Two,Beta,C,6874,14.692330296000002,61677168696662097920,4232.0,100.99507845470401
2018-10-30,A,One,Alpha,A,75679,12.072667824,37086300216657403904,3817.0,913.647428252496
2018-10-30,B,Seven,Alpha,F,408120,18.144966701999998,83337062466650406912,3282.0,7405.323810420239
2018-10-30,A,Two,Alpha,A,10187,4.350089232,70226104386638798848,2457.0,44.314359006384
2018-10-30,A,Two,Alpha,A,84925,2.8617810761999998,48186961986613903360,140.0,243.03675789628497
2018-10-30,A,Two,Beta,A,2367,4.209470991,65453168696634703872,2730.0,9.963817835697
2018-10-30,A,Two,Alpha,A,18543,6.266681193,6802094136666970112,4699.0,116.20306936179901
2018-10-30,A,Two,Alpha,A,18404,4.070793546,88205629506660597760,4578.0,74.91888442058399
2018-10-30,A,Two,Beta,N,789,13.982074263000001,66408110136664399872,4444.0,11.031856593507
2018-10-30,A,Two,Alpha,K,63407,0.5106484653,35559004216653598720,3511.0,32.3786872392771
2018-10-30,A,Two,Alpha,A,73000,4.347482601,24929013856555298816,141.0,317.366229873
2018-10-30,A,Two,Alpha,A,18571,4.441507587,50432860226600198144,1298.0,82.48323739817701
2018-10-30,A,Two,Alpha,A,319357,6.580644854999999,50522275896663203840,4699.0,2101.5749989582346
2018-10-30,A,Two,Alpha,A,8758,12.00449775,1633658946634319872,2218.0,105.13539129450001
2018-10-30,A,Two,Alpha,A,135417,4.687237089,3181895736661879808,4699.0,634.731584881113
2018-10-30,A,Two,Beta,A,267,4.1363636370000005,48186961986613903360,140.0,1.104409091079
2018-10-30,A,Two,Alpha,A,133230,3.937034196,50685173826659098624,4365.0,524.5310659330801
2018-10-30,A,Two,Alpha,A,1853,13.878474114,31371817016661798912,4408.0,25.716812533242
2018-10-30,A,Two,Alpha,A,165521,2.7818804568,65453168696634703872,2730.0,460.45963508999284
2018-10-30,A,Two,Beta,N,2409,4.905660378,47608135746663301120,4379.0,11.817735850602
2018-10-30,A,Two,Alpha,N,29398,7.309066548,66408110136664399872,4444.0,214.87193837810398
2018-10-30,A,Two,Alpha,A,103297,6.951620157000001,8730613826663329792,4402.0,718.081507357629
2018-10-30,A,Two,Beta,A,250,1.8870967742999998,39580426296662900736,4157.0,0.47177419357499994
2018-10-30,A,Three,Alpha,B,1550,10.721824104,41844889706563502080,688.0,16.618827361199997
2018-10-30,A,Two,Beta,K,1123,2.4550359711,35559004216653598720,3511.0,2.7570053955453
2018-10-30,A,Three,Alpha,B,6544,7.3256675399999995,48889702496561602560,699.0,47.93916838176
2018-10-30,A,Two,Alpha,A,154164,5.006394213,80254054466643492864,4365.0,771.8057574529321
2018-10-30,A,One,Beta,B,772,3.212548428,10094735801109999616,3363.0,2.480087386416
2018-10-30,A,Two,Alpha,A,68,2.9104477611000004,13029990496521199616,2111.0,0.19791044775480005
2018-10-30,A,Two,Alpha,E,1765,5.600114415,85382994016558694400,1256.0,9.884201942475
2018-10-30,A,Two,Alpha,A,5925,7.366518923999999,57207572576581697536,947.0,43.646624624699996
2018-10-30,A,Two,Beta,A,660,6.629402757,57207572576581697536,947.0,4.37540581962
2018-10-30,A,Two,Alpha,A,89904,4.141674342,13482793026659799040,2418.0,372.353090043168
2018-10-30,A,Two,Alpha,B,386,3.7774869119999996,48889702496561602560,699.0,1.458109948032
2018-10-30,A,Two,Beta,B,24252613,4.184273031,0,0.0,101479.55450718
2018-10-30,A,Two,Beta,N,3878,22.587500001000002,94355824696663293952,4376.0,87.59432500387801
2018-10-30,B,Four,Alpha,E,759860,20.735388528,412375096651870016,3334.0,15755.99232688608
2018-10-30,A,Two,Alpha,F,5144,0.6815236599,99303710776665800704,4638.0,3.5057577065256003
2018-10-30,A,Two,Alpha,C,90306,8.76727956,61677168696662097920,4232.0,791.7379479453601
2018-10-30,A,Two,Alpha,A,3496,3.3241837620000005,16804986946660700160,143.0,11.621346431952002
2018-10-30,A,Two,Alpha,A,6325,2.5036729479,39580426296662900736,4157.0,15.835731395467501
2018-10-30,A,Four,Beta,B,15949021,2.6801043093,0,0.0,42745.03991121619
2018-10-31,A,Two,Alpha,A,29290,4.2066206909999995,71493324896517201920,78.0,123.21192003938998
2018-10-31,A,Two,Alpha,A,1839,0.7710049421999999,41337231426664800256,4157.0,1.4178780887057998
2018-10-31,A,Two,Beta,A,179,0.4406779662,1520199786553829888,149.0,0.0788813559498
2018-10-31,A,Two,Beta,N,1838,9.600000000000001,47608135746663301120,4379.0,17.644800000000004
2018-10-31,A,Four,Alpha,A,65,2.357671875,50685173826659098624,4365.0,0.153248671875
2018-10-31,A,Two,Alpha,A,38398,4.414145931,73113190456662900736,4336.0,169.494375458538
2018-10-31,A,Two,Alpha,A,81,7.3125,2155776066665860096,4157.0,0.5923125
2018-10-31,A,Two,Alpha,N,418604,6.668201196,94355824696663293952,4376.0,2791.335693450384
2018-10-31,A,Two,Beta,K,1116,1.5176470587000002,35559004216653598720,3511.0,1.6936941175092002
2018-10-31,A,Two,Alpha,N,117872,20.344295445,85828556856663293952,4378.0,2398.0227926930397
2018-10-31,A,Two,Alpha,A,46328,5.461139331,24929013856555298816,141.0,253.003662926568
2018-10-31,A,Two,Alpha,N,84892,2.6448227861999998,47608135746663301120,4379.0,224.52429596609036
2018-10-31,A,Two,Alpha,A,6166,1.37985258,88423977026664398848,4157.0,8.50817100828
2018-10-31,A,Two,Alpha,A,9131,3.7399623930000003,50432860226600198144,1298.0,34.149596610483
2018-10-31,A,Two,Alpha,A,30840,3.866153595,18623109176660598784,4157.0,119.23217686980001
2018-10-31,A,Two,Beta,A,2003,4.464447807,65453168696634703872,2730.0,8.942288957421
2018-10-31,A,Two,Alpha,F,57926,4.29427047,26526494786664398848,4423.0,248.74991124522
2018-10-31,A,Two,Alpha,N,6755,5.283193778999999,66408110136664399872,4444.0,35.687973977145
2018-10-31,A,Two,Beta,L,1027,2.1858407078999997,17417738306665900032,4659.0,2.2448584070132998
2018-10-31,A,Two,Alpha,A,9186,2.7958218801,54960414776621400064,186.0,25.6824197905986
2018-10-31,A,Two,Alpha,A,328977,5.829285891,75457822786664398848,4587.0,1917.7009845635068
2018-10-31,A,Two,Alpha,A,155951,4.54696425,50685173826659098624,4365.0,709.10362175175
2018-10-31,A,One,Beta,B,2899779,6.998807868,10094735801109999616,3363.0,20294.996080661174
2018-10-31,A,Two,Beta,B,24024178,4.492378824,0,0.0,107925.70851120667
2018-10-31,A,Two,Beta,C,17427,4.6879564170000005,56553379896661803008,4195.0,81.697016479059
2018-10-31,A,Two,Beta,A,739,3.036885246,64604938306662801408,4318.0,2.244258196794
2018-10-31,A,Three,Beta,B,88,7.620689655,48889702496561602560,699.0,0.6706206896399999
2018-10-31,A,Two,Beta,A,3131,9.913548387,74007808106576396288,1066.0,31.039319999697003
2018-10-31,A,Two,Alpha,A,50595,2.1355252125,10416803896658200576,3235.0,108.0468981264375
2018-10-31,A,Two,Alpha,A,86921,6.361631420999999,8730613826663329792,4402.0,552.9593647447409
2018-10-31,B,Two,Alpha,C,200091,38.58462471,84364134466632400896,2243.0,7720.43614284861
2018-10-31,A,Two,Alpha,A,5888,2.3012006861999996,39580426296662900736,4157.0,13.549469640345599
2018-10-31,A,Two,Alpha,A,1688,2.1472172352,20136017986630598656,2216.0,3.6245026930175994
2018-10-31,A,Two,Beta,N,137,9.176470587,66408110136664399872,4444.0,1.257176470419
2018-10-31,A,Two,Beta,A,3206,11.328922494,65065687136565698560,736.0,36.320525515764
2018-10-31,A,Two,Beta,A,27,0.0,60429363306514096128,333.0,0.0
2018-10-31,A,Two,Beta,A,665,3.734042553,57207572576581697536,947.0,2.483138297745
2018-10-31,A,Two,Beta,N,109,45.1388889,71403601986663301120,4386.0,4.9201388901
2018-10-31,A,One,Alpha,A,58864,13.556081742,37086300216657403904,3817.0,797.9651956610879
2018-10-31,A,Two,Beta,A,7636,6.546428571,73113190456662900736,4336.0,49.988528568156
2018-10-31,A,Two,Alpha,E,202473,5.30815392,4207759426660769792,4167.0,1074.75784864416
2018-10-31,A,Two,Beta,N,7175,16.897804053,94355824696663293952,4376.0,121.24174408027501
2018-10-31,A,Three,Alpha,A,60330,16.203154035,14265569346652200960,3369.0,977.5362829315501
2018-10-31,A,Two,Alpha,A,107523,4.704193203,13482793026659799040,2418.0,505.808965766169
2018-10-31,A,Two,Alpha,A,8769,2.1337249482000002,16804986946660700160,143.0,18.710634070765803
2018-10-31,A,Two,Alpha,N,11025,1.6434591425999998,12600361016663300096,4377.0,18.119137047164998
2018-10-31,A,Two,Beta,N,3625,31.556422410000003,85828556856663293952,4378.0,114.39203123625
2018-10-31,A,Two,Beta,A,13,3.0,41337231426664800256,4157.0,0.039
2018-10-31,A,Two,Alpha,A,669,0.0,60429363306514096128,333.0,0.0
2018-10-31,A,Two,Alpha,N,3883,0.8723016906000001,71403601986663301120,4386.0,3.3871474645998
2018-10-31,A,Two,Alpha,A,78112,4.286323848,75427921976662605824,4304.0,334.813328414976
2018-10-31,A,Two,Alpha,A,25191,3.155400528,74007808106576396288,1066.0,79.487694700848
2018-10-31,A,Two,Beta,A,4161,8.28276699,3181895736661879808,4699.0,34.46459344539
2018-10-31,A,Two,Alpha,A,7760,5.771573604,57207572576581697536,947.0,44.78741116704
2018-10-31,A,Two,Alpha,A,144400,2.8909701335999998,65453168696634703872,2730.0,417.45608729183994
2018-10-31,A,Two,Alpha,A,16503,3.386842104,70647828536664702976,4511.0,55.893055242311995
2018-10-31,A,Two,Beta,A,42733,0.775206807,11489669186641700864,2727.0,33.126912483531
2018-10-31,A,Two,Alpha,F,19402,1.1876626758,99303710776665800704,4638.0,23.0430312358716
2018-10-31,B,Two,Gamma,E,1606775,19.611959775000003,45573273666666102784,4670.0,31512.00666747563
2018-10-31,A,Two,Beta,A,37,6.324324324000001,39580426296662900736,4157.0,0.23399999998800003
2018-10-31,A,Two,Alpha,A,1088,11.768802228,73911582786667397120,4819.0,12.804456824064
2018-10-31,A,Two,Beta,C,5973,9.238924587,61677168696662097920,4232.0,55.184096558151
2018-10-31,A,Two,Beta,A,99,1.1938775511,64545945656657002496,3757.0,0.1181938775589
2018-10-31,A,Two,Alpha,A,2087,2.1897386253,44084295736664399872,4485.0,4.5699845110011
2018-10-31,A,Two,Alpha,A,8484,1.8617857142999998,64604938306662801408,4318.0,15.795390000121198
2018-10-31,A,Two,Beta,A,55,1.4444444445,45777766456634802176,2527.0,0.0794444444475
2018-10-31,A,Two,Beta,A,1435,2.6896551722999997,50522275896663203840,4699.0,3.8596551722504997
2018-10-31,A,Two,Beta,B,247232,3.865203609,62064189546546003968,709.0,955.602018660288
2018-10-31,A,Two,Alpha,A,68360,3.989140551,48186961986613903360,140.0,272.69764806636005
2018-10-31,A,Two,Alpha,B,207,2.4731707317000002,48889702496561602560,699.0,0.5119463414619
2018-10-31,A,Two,Alpha,A,274420,7.972304318999999,7726028866661810176,4391.0,2187.75975121998
2018-10-31,A,Two,Alpha,A,27657,4.514844978,65065687136565698560,736.0,124.867067556546
2018-10-31,B,Two,Alpha,C,609948,23.054797991999997,73224745026665299968,4522.0,14062.227925624415
2018-10-31,A,Two,Alpha,A,20773,4.505469927,90374225976665096192,4485.0,93.59212679357101
2018-10-31,A,Three,Alpha,B,11425,6.598833099,48889702496561602560,699.0,75.391668156075
2018-10-31,A,Two,Alpha,A,7776,5.724120015,414832696599552000,1282.0,44.510757236639996
2018-10-31,A,Three,Alpha,B,2014,10.307422266,41844889706563502080,688.0,20.759148443724
2018-10-31,A,Four,Beta,B,15772242,2.7762853275,0,0.0,43788.24404637925
2018-10-31,C,Two,Beta,B,0,,14525071416650199040,0.0,
2018-10-31,A,Two,Alpha,A,5778,1.0293654954,64545945656657002496,3757.0,5.9476738324212
2018-10-31,A,Two,Alpha,A,282126,8.651029416,76023470146666905600,4699.0,2440.680325018416
2018-10-31,A,Two,Alpha,B,45975,3.956546574,62064189546546003968,709.0,181.90222873964998
2018-10-31,A,Two,Beta,A,38298,3.131807274,13029990496521199616,2111.0,119.94195497965198
2018-10-31,A,Two,Alpha,A,6365,2.7848302124999997,70226104386638798848,2457.0,17.725444302562497
2018-10-31,A,Two,Beta,A,13030,12.324858537,76023470146666905600,4699.0,160.59290673711
2018-10-31,A,Two,Beta,A,186,37.94021739,414832696599552000,1282.0,7.05688043454
2018-10-31,A,Two,Alpha,A,2789,4.2940963409999995,45777766456634802176,2527.0,11.976234695049
2018-10-31,A,Two,Alpha,C,563261,4.225428636,56553379896661803008,4195.0,2380.0191589419965
2018-10-31,A,Two,Beta,A,187,28.037837838,70647828536664702976,4511.0,5.243075675706
2018-10-31,A,Two,Beta,N,207,2.4731707317000002,12600361016663300096,4377.0,0.5119463414619
2018-10-31,A,Two,Beta,F,307,2.4375,99303710776665800704,4638.0,0.7483125
2018-10-31,B,Two,Alpha,F,784538,23.534959671000003,8123637816650300416,3265.0,18464.070190367
2018-10-31,A,Two,Beta,A,1224,6.821782179,75427921976662605824,4304.0,8.349861387096
2018-10-31,A,Two,Beta,A,28859,0.636055017,35939379256664399872,2998.0,18.355911735603
2018-10-31,A,Two,Beta,A,82,31.77777777,7726028866661810176,4391.0,2.60577777714
2018-10-31,A,Two,Alpha,A,138240,4.763339202,3181895736661879808,4699.0,658.48401128448
2018-10-31,A,Five,Alpha,A,178,0.8863636365,11489669186641700864,2727.0,0.157772727297
2018-10-31,A,Two,Alpha,A,25001,3.466246515,70138531936513400832,2110.0,86.659629121515
2018-10-31,A,Two,Alpha,A,23666,0.42109081589999997,11489669186641700864,2727.0,9.9655352490894
2018-10-31,A,Two,Alpha,A,47,5.808510639,13029990496521199616,2111.0,0.273000000033
2018-10-31,A,Two,Beta,A,822,20.745700245000002,8730613826663329792,4402.0,17.052965601390003
2018-10-31,A,Two,Alpha,A,4539,1.2583444593,5026140216660639744,2418.0,5.7116255007626995
2018-10-31,B,Four,Alpha,F,255741,30.80459226,20153610306646700032,2996.0,7877.99722916466
2018-10-31,A,Two,Alpha,C,60599,4.217270289,61677168696662097920,4232.0,255.562362243111
2018-10-31,A,Two,Alpha,A,2544,7.416038109,29108797496639098880,2730.0,18.866400949296
2018-10-31,A,Two,Beta,A,31,6.290322582,54960414776621400064,186.0,0.19500000004200002
2018-10-31,A,Two,Alpha,A,107682,4.405680198,80254054466643492864,4365.0,474.41245508103594
2018-10-31,A,Two,Alpha,L,26899,2.6387564301,17417738306665900032,4659.0,70.9799092132599
2018-10-31,A,Two,Beta,A,1542,5.746561887,13482793026659799040,2418.0,8.861198429754
2018-10-31,A,Two,Alpha,A,80,0.9873417723,76807075896664408064,143.0,0.07898734178399999
2018-10-31,A,Two,Alpha,A,28160,0.5958896739,35939379256664399872,2998.0,16.780253217024
2018-10-31,A,Two,Alpha,A,181422,4.600725954,50522275896663203840,4699.0,834.672904026588
2018-10-31,A,Two,Beta,A,115,13.684210527,75457822786664398848,4587.0,1.573684210605
2018-10-31,A,Two,Alpha,K,58569,0.4499301591,35559004216653598720,3511.0,26.3519594883279
2018-10-31,A,Two,Alpha,A,12413,4.1157851910000005,88205629506660597760,4578.0,51.089241575883
2018-10-31,A,Two,Alpha,F,11119,2.1503315469,48121436216664399872,4425.0,23.9095364699811
2018-10-31,B,Two,Gamma,H,0,,59593141517595901952,1204.0,
2018-10-31,A,Two,Beta,A,86,3.670588236,50432860226600198144,1298.0,0.31567058829600003
2018-10-31,A,Two,Alpha,A,56955,6.030057986999999,1633658946634319872,2218.0,343.44195264958495
2018-11-01,A,Two,Alpha,E,441,10.620137301,85382994016558694400,1256.0,4.683480549741
2018-11-01,A,Two,Beta,A,27912,0.6068171949,35939379256664399872,2998.0,16.937481544048797
2018-11-01,A,Two,Beta,A,4344,11.84236224,74007808106576396288,1066.0,51.443221570560006
2018-11-01,A,Two,Alpha,A,19127,2.7698278593,70138531936513400832,2110.0,52.978497464831094
2018-11-01,A,Two,Beta,A,1434,4.092253521,50522275896663203840,4699.0,5.868291549114
2018-11-01,A,Five,Beta,B,614,3.4412368410000003,62064189546546003968,709.0,2.1129194203740003
2018-11-01,B,Two,Alpha,C,610083,23.049683549999997,73224745026665299968,4522.0,14062.220089234648
2018-11-01,A,Two,Alpha,A,8037,4.332788739,50432860226600198144,1298.0,34.822623095343
2018-11-01,A,Two,Alpha,A,2756,6.9025284,44084295736664399872,4485.0,19.0233682704
2018-11-01,A,Two,Alpha,A,57717,4.961502117,13482793026659799040,2418.0,286.36301768688907
2018-11-01,A,Two,Beta,A,51595,3.3828400289999996,13029990496521199616,2111.0,174.53763129625497
2018-11-01,A,Two,Alpha,A,1973,2.4961597542,20136017986630598656,2216.0,4.924923195036599
2018-11-01,A,Two,Beta,L,1913,6.136219640999999,17417738306665900032,4659.0,11.738588173232998
2018-11-01,A,Two,Alpha,A,41364,4.539127095,73113190456662900736,4336.0,187.75645315757998
2018-11-01,A,Two,Alpha,C,7135,1.7556625143,48255672426543800320,1173.0,12.5266520395305
2018-11-01,A,Three,Alpha,A,67822,12.952181682,14265569346652200960,3369.0,878.4428660366041
2018-11-01,A,Two,Beta,A,256,3.699604743,48186961986613903360,140.0,0.947098814208
2018-11-01,A,Two,Alpha,A,14746,4.431575343,65065687136565698560,736.0,65.34801000787799
2018-11-01,A,Two,Alpha,C,46509,4.386219027,61677168696662097920,4232.0,203.998660726743
2018-11-01,A,Two,Alpha,A,104130,4.825682112,3181895736661879808,4699.0,502.49827832256
2018-11-01,A,Two,Alpha,A,87297,7.934749506,7726028866661810176,4391.0,692.679827625282
2018-11-01,A,Two,Alpha,F,57606,4.181990322000001,26526494786664398848,4423.0,240.90773448913203
2018-11-01,A,Two,Beta,A,3079,8.467694325,3181895736661879808,4699.0,26.072030826675
2018-11-01,A,Two,Alpha,A,140972,4.020261363,48186961986613903360,140.0,566.744284864836
2018-11-01,A,Two,Alpha,A,3077,9.829996719,29108797496639098880,2730.0,30.246899904363
2018-11-01,A,Two,Alpha,A,2022,5.941558443,64604938306662801408,4318.0,12.013831171746
2018-11-01,A,Two,Alpha,F,3926,1.6755852843,48121436216664399872,4425.0,6.5783478261618
2018-11-01,A,Two,Alpha,A,2320,1.9185894645000001,5026140216660639744,2418.0,4.4511275576400005
2018-11-01,A,One,Beta,B,2500474,7.265416586999999,10094735801109999616,3363.0,18166.985274962237
2018-11-01,A,Two,Alpha,A,96,5.747368422,13029990496521199616,2111.0,0.551747368512
2018-11-01,A,Two,Beta,C,5890,8.338991769,61677168696662097920,4232.0,49.11666151941
2018-11-01,A,Two,Beta,N,4131,19.404645477,94355824696663293952,4376.0,80.16059046548699
2018-11-01,A,Two,Alpha,A,4047,6.1707012720000005,57207572576581697536,947.0,24.972828047784002
2018-11-01,A,Two,Alpha,A,52391,9.5364744,1633658946634319872,2218.0,499.6254302904
2018-11-01,A,Two,Alpha,A,15872,5.420044542,90374225976665096192,4485.0,86.02694697062401
2018-11-01,B,Two,Alpha,F,315027,23.444413094999998,8123637816650300416,3265.0,7385.623124078565
2018-11-01,A,Two,Alpha,A,30119,0.38972536139999997,35939379256664399872,2998.0,11.7381381600066
2018-11-01,A,Two,Beta,A,310,0.7622149836000001,1520199786553829888,149.0,0.23628664491600002
2018-11-01,A,Two,Beta,A,440,0.5366972478,39580426296662900736,4157.0,0.236146789032
2018-11-01,A,Two,Alpha,A,11386,3.91626009,70226104386638798848,2457.0,44.59053738474
2018-11-01,A,Two,Beta,A,1,975.0,1633658946634319872,2218.0,0.975
2018-11-01,A,Three,Beta,B,1372,6.835051545000001,48889702496561602560,699.0,9.377690719740002
2018-11-01,A,Two,Alpha,E,320619,4.99151349,4207759426660769792,4167.0,1600.37406365031
2018-11-01,A,Two,Alpha,A,7435,2.9140062492,45777766456634802176,2527.0,21.665636462802
2018-11-01,A,Two,Beta,N,494,2.153374233,71403601986663301120,4386.0,1.063766871102
2018-11-01,A,One,Alpha,A,41102,10.346332473,37086300216657403904,3817.0,425.254957305246
2018-11-01,A,Two,Alpha,N,246217,6.42163599,94355824696663293952,4376.0,1581.1159485498301
2018-11-01,A,Two,Alpha,A,16016,3.347354481,18623109176660598784,4157.0,53.611229367696005
2018-11-01,A,Two,Alpha,A,23676,2.1178653699,88423977026664398848,4157.0,50.142580497752405
2018-11-01,A,Two,Alpha,A,1142,1.3448275862999999,73911582786667397120,4819.0,1.5357931035545997
2018-11-01,A,Two,Alpha,A,237918,4.578272388,50522275896663203840,4699.0,1089.2534100081841
2018-11-01,A,Two,Alpha,C,486537,3.5675600549999995,56553379896661803008,4195.0,1735.7499664795348
2018-11-01,A,Two,Alpha,A,41586,5.511754992,88205629506660597760,4578.0,229.211843097312
2018-11-01,A,Two,Alpha,A,4004,0.9641775984000001,64545945656657002496,3757.0,3.8605671039936
2018-11-01,A,Two,Alpha,A,18116,3.5962535550000005,71493324896517201920,78.0,65.14972940238002
2018-11-01,A,Two,Beta,K,786,1.6041131105999997,35559004216653598720,3511.0,1.2608329049315998
2018-11-01,A,Two,Alpha,A,6637,1.2345152946,2155776066665860096,4157.0,8.1934780102602
2018-11-01,A,Two,Alpha,A,241798,8.175527559,76023470146666905600,4699.0,1976.826212711082
2018-11-01,A,Two,Alpha,A,402202,5.6492872080000005,75457822786664398848,4587.0,2272.154613632016
2018-11-01,A,Two,Beta,A,2623,2.2375818252,65453168696634703872,2730.0,5.8691771274996
2018-11-01,A,Two,Alpha,A,30269,4.749908238,54960414776621400064,186.0,143.774972456022
2018-11-01,A,Two,Beta,A,140,1.6834532372999997,45777766456634802176,2527.0,0.23568345322199996
2018-11-01,A,Two,Alpha,A,25377,5.947942371,74007808106576396288,1066.0,150.940933548867
2018-11-01,B,Eleven,Alpha,A,782010,19.644386238,41977722946650202112,3218.0,15362.106481978379
2018-11-01,A,Two,Beta,A,5343,7.165973535,73113190456662900736,4336.0,38.287796597505
2018-11-01,C,Two,Beta,B,0,,14525071416650199040,0.0,
